city,military_base
Wrightsboro,FALSE
Pilot Point,FALSE
Buhl,FALSE
Chain Lake,FALSE
Spring Lake Heights,FALSE
Piney,FALSE
South Hill,FALSE
Gibraltar,FALSE
Winfield,FALSE
Bonneauville,FALSE
South Bound Brook,FALSE
Reminderville,FALSE
Oak Hill,FALSE
Smithville,FALSE
Capitol Heights,FALSE
Lake Holiday,FALSE
Phoenix Lake,FALSE
North Westport,FALSE
Mount Vernon,FALSE
Hancock,FALSE
Sauk Centre,FALSE
Lake Wisconsin,FALSE
Ludlow,FALSE
Laguna Beach,FALSE
East Petersburg,FALSE
Silver Summit,FALSE
Ardsley,FALSE
Tallassee,FALSE
Guayanilla,FALSE
Crystal River,FALSE
Hazlehurst,FALSE
Ogallala,FALSE
Bayshore,FALSE
Edwardsville,FALSE
Fremont,FALSE
Florence,FALSE
Orangeburg,FALSE
Ottawa Hills,FALSE
Jamestown,FALSE
Sayre,FALSE
Pine Level,FALSE
Ebensburg,FALSE
Fussels Corner,FALSE
Medina,FALSE
San Diego,FALSE
Santa Venetia,FALSE
Williamstown,FALSE
Shady Hollow,FALSE
Rosedale,FALSE
Walhalla,FALSE
Newton Falls,FALSE
Castle Hills,FALSE
Pinetop-Lakeside,FALSE
Goodland,FALSE
Huber Ridge,FALSE
Woodville,FALSE
Berryville,FALSE
Millersburg,FALSE
Utqiagvik,FALSE
Helena Valley Northwest,FALSE
Holiday City South,FALSE
White City,FALSE
Sunnyside,FALSE
Algood,FALSE
Mount Holly Springs,FALSE
Horse Cave,FALSE
High Ridge,FALSE
Cramerton,FALSE
Oak Grove,FALSE
Bonsall,FALSE
Minerva,FALSE
Whiteville,FALSE
West Peoria,FALSE
Beaufort,FALSE
Grayson,FALSE
San Carlos,FALSE
East Merrimack,FALSE
Holtville,FALSE
Mountain View Acres,FALSE
La Verkin,FALSE
Mount Hood Village,FALSE
Pupukea,FALSE
Reedsport,FALSE
Lake Tansi,FALSE
Coquille,FALSE
Armonk,FALSE
Mary Esther,FALSE
Saukville,FALSE
Unalaska,FALSE
The Meadows,FALSE
Tazewell,FALSE
Beecher,FALSE
Crestline,FALSE
Enon,FALSE
Russell,FALSE
Dilworth,FALSE
Valdese,FALSE
Marlow,FALSE
Jenkintown,FALSE
Perryville,FALSE
Berwick,FALSE
Planada,FALSE
Towanda,FALSE
California,FALSE
Ste. Genevieve,FALSE
Stock Island,FALSE
Brookridge,FALSE
Churchville,FALSE
Senoia,FALSE
Cortland,FALSE
King City,FALSE
Kensington Park,FALSE
Armona,FALSE
Jourdanton,FALSE
Sheffield,FALSE
Viroqua,FALSE
Jessup,FALSE
St. James,FALSE
Ashdown,FALSE
Sparta,FALSE
Montoursville,FALSE
Walworth,FALSE
Samoset,FALSE
McSwain,FALSE
Carlisle,FALSE
Suquamish,FALSE
Stanford,FALSE
Ely,FALSE
Hallsville,FALSE
Holts Summit,FALSE
Clintonville,FALSE
Clarkdale,FALSE
Church Point,FALSE
Brookville,FALSE
Redland,FALSE
Hurstbourne,FALSE
Mount Olive,FALSE
Coopersville,FALSE
Arabi,FALSE
Windom,FALSE
Nashville,FALSE
Kingsville,FALSE
Larksville,FALSE
Jacksboro,FALSE
West Laurel,FALSE
Argyle,FALSE
Van Alstyne,FALSE
Cortez,FALSE
Cornwall,FALSE
Fetters Hot Springs-Agua Caliente,FALSE
Caldwell,FALSE
Woodbridge,FALSE
Albion,FALSE
Noyack,FALSE
Heeia,FALSE
Pendleton,FALSE
Wonder Lake,FALSE
Fort Branch,FALSE
Long Hill,FALSE
Pittsboro,FALSE
Grottoes,FALSE
Euharlee,FALSE
Tarentum,FALSE
Camanche,FALSE
Todd Creek,FALSE
Deer Park,FALSE
Balm,FALSE
Pacheco,FALSE
Lake Providence,FALSE
Copperopolis,FALSE
Isle of Palms,FALSE
Tontitown,FALSE
Laurel,FALSE
Hamburg,FALSE
Mauston,FALSE
West Hazleton,FALSE
Hearne,FALSE
Garwood,FALSE
Shallotte,FALSE
Atlantic Highlands,FALSE
Sullivan,FALSE
Harrogate,FALSE
Argo,FALSE
Canton,FALSE
American Falls,FALSE
Cedarville,FALSE
Brices Creek,FALSE
Greendale,FALSE
French Island,FALSE
North Terre Haute,FALSE
East Troy,FALSE
St. Bernard,FALSE
Eldorado,FALSE
Narberth,FALSE
Elk Ridge,FALSE
Bayside,FALSE
Flourtown,FALSE
Dyersville,FALSE
Lake Montezuma,FALSE
Forks,FALSE
Fulton,FALSE
Wallace,FALSE
Cokato,FALSE
Taylor,FALSE
Dumas,FALSE
Spring Valley Village,FALSE
Del Mar,FALSE
Montgomery,FALSE
Bayou Vista,FALSE
Nikiski,FALSE
Glassport,FALSE
Humboldt Hill,FALSE
Larned,FALSE
Moon Lake,FALSE
Bethel Manor,TRUE
Indian River Shores,FALSE
West Ocean City,FALSE
Wright City,FALSE
Slatington,FALSE
Aumsville,FALSE
Holmes Beach,FALSE
Springville,FALSE
Pennside,FALSE
Madeira Beach,FALSE
Whitesboro,FALSE
Whiteriver,FALSE
Slaughterville,FALSE
National Harbor,FALSE
West Reading,FALSE
Prescott,FALSE
Lamar,FALSE
Wauna,FALSE
La Joya,FALSE
Middlebury,FALSE
Barnwell,FALSE
Priceville,FALSE
Selmer,FALSE
Chatsworth,FALSE
Crane,FALSE
Geneva,FALSE
Melwood,FALSE
Crittenden,FALSE
Springville,FALSE
Ridge Wood Heights,FALSE
Nelson,FALSE
Cross Plains,FALSE
Grant-Valkaria,FALSE
Hayfield,FALSE
Indian Rocks Beach,FALSE
Osawatomie,FALSE
Buena,FALSE
Sellersville,FALSE
Medford,FALSE
Mifflinburg,FALSE
Three Oaks,FALSE
Adamsville,FALSE
Justin,FALSE
Fayette,FALSE
Kenmar,FALSE
Lytle,FALSE
Coleman,FALSE
Sparta,FALSE
Morgan,FALSE
Magnolia,FALSE
Mather,FALSE
Centralia,FALSE
Chalfont,FALSE
Quebradillas,FALSE
Oneida,FALSE
Port Aransas,FALSE
Beaver,FALSE
Travis Ranch,FALSE
Lafayette,FALSE
Reidland,FALSE
Kewaskum,FALSE
Park Layne,FALSE
Clearwater,FALSE
Buchanan,FALSE
Blanchester,FALSE
Belleair,FALSE
Williamston,FALSE
Florida,FALSE
Imperial,FALSE
Barboursville,FALSE
Adjuntas,FALSE
Mulberry,FALSE
Hokes Bluff,FALSE
Newport,FALSE
Mifflintown,FALSE
Pittsfield,FALSE
Ellisburg,FALSE
Groesbeck,FALSE
Edgewood,FALSE
Stafford Courthouse,FALSE
Garden City South,FALSE
Parker,FALSE
Mitchell,FALSE
Mystic,FALSE
Mount Repose,FALSE
Barclay,FALSE
Pleasant Run Farm,FALSE
Farley,FALSE
Georgetown,FALSE
Freeburg,FALSE
Cotulla,FALSE
Raymond,FALSE
Sissonville,FALSE
East Tawas,FALSE
Lebanon,FALSE
Waverly,FALSE
Park Rapids,FALSE
Fort Pierce South,FALSE
Lyons,FALSE
Pocomoke City,FALSE
Verona,FALSE
Venersborg,FALSE
Bethlehem,FALSE
Deer Park,FALSE
Dorneyville,FALSE
Hiram,FALSE
Mountain Lakes,FALSE
Mount Pleasant,FALSE
Lake Darby,FALSE
Masontown,FALSE
China Grove,FALSE
Bellville,FALSE
Broken Bow,FALSE
Singac,FALSE
Fredericktown,FALSE
McMurray,FALSE
Ivanhoe,FALSE
Brookfield,FALSE
Mayodan,FALSE
Moyock,FALSE
Lonsdale,FALSE
Central Gardens,FALSE
Libby,FALSE
Hampton,FALSE
Greenville,FALSE
Esperance,FALSE
Red Rock,FALSE
Woodstock,FALSE
Spindale,FALSE
Lancaster,FALSE
Bristow,FALSE
South Brooksville,FALSE
Comanche,FALSE
Silver Lake,FALSE
Ellenton,FALSE
Barrington Hills,FALSE
Prairie Heights,FALSE
Lonoke,FALSE
Sebring,FALSE
Thornwood,FALSE
Malden,FALSE
Golden Triangle,FALSE
University Gardens,FALSE
Trenton,FALSE
Monte Vista,FALSE
Malmstrom AFB,TRUE
Hometown,FALSE
Scandia,FALSE
Carlyle,FALSE
Westover,FALSE
Mountain Home,FALSE
Moosup,FALSE
Captain Cook,FALSE
El Cerro Mission,FALSE
Bluffton,FALSE
Whiteman AFB,TRUE
Ovilla,FALSE
Columbus,FALSE
Lochmoor Waterway Estates,FALSE
Fortville,FALSE
Ketchum,FALSE
Aldan,FALSE
West Menlo Park,FALSE
Otisville,FALSE
Tiffin,FALSE
Minersville,FALSE
Grafton,FALSE
Heritage Village,FALSE
Oakwood,FALSE
Fruit Hill,FALSE
Harbison Canyon,FALSE
Cockrell Hill,FALSE
Carmel Valley Village,FALSE
Tri-City,FALSE
Blythewood,FALSE
Burgaw,FALSE
Virden,FALSE
Bradley Beach,FALSE
Barnesville,FALSE
Waverly,FALSE
Camdenton,FALSE
Westville,FALSE
Imbéry,FALSE
Constantine,FALSE
Mulberry,FALSE
Haleyville,FALSE
Louisville,FALSE
Chariton,FALSE
Taft,FALSE
Rice Lake,FALSE
Herculaneum,FALSE
Charlevoix,FALSE
Dewey-Humboldt,FALSE
Northwest Harwich,FALSE
Peotone,FALSE
Riverdale,FALSE
South Greeley,FALSE
Etowah,FALSE
Riva,FALSE
Garden Ridge,FALSE
Columbus,FALSE
Swannanoa,FALSE
Dawson,FALSE
Rockville,FALSE
Maeser,FALSE
Peaceful Valley,FALSE
Herricks,FALSE
Lenwood,FALSE
New Carlisle,FALSE
Pocola,FALSE
Benton Heights,FALSE
Stanton,FALSE
Christopher,FALSE
Austin,FALSE
Westport,FALSE
Falls City,FALSE
New Tazewell,FALSE
Grant,FALSE
Walthourville,FALSE
Waverly,FALSE
Randleman,FALSE
Cassville,FALSE
Woodstown,FALSE
Burns,FALSE
Heritage Hills,FALSE
St. Marys,FALSE
Caseyville,FALSE
Goodview,FALSE
Forest Oaks,FALSE
Sinking Spring,FALSE
Wadena,FALSE
Del Monte Forest,FALSE
Fleetwood,FALSE
Sparks,FALSE
Moxee,FALSE
Perry,FALSE
Jefferson,FALSE
Monongahela,FALSE
Pearl River,FALSE
Dimmitt,FALSE
Magee,FALSE
West Milwaukee,FALSE
Holloman AFB,TRUE
Presidio,FALSE
Bonifay,FALSE
Scottdale,FALSE
Wood Village,FALSE
Lathrup Village,FALSE
North Plymouth,FALSE
Burnham,FALSE
Rutherfordton,FALSE
Marietta-Alderwood,FALSE
North Richmond,FALSE
Lorane,FALSE
Pemberwick,FALSE
Charlotte Harbor,FALSE
Camuy,FALSE
Austin,FALSE
Whispering Pines,FALSE
Newcomerstown,FALSE
Waimanalo Beach,FALSE
Northwoods,FALSE
Waverly,FALSE
Beavercreek,FALSE
Sharpsville,FALSE
Punta Santiago,FALSE
Brewerton,FALSE
Ripley,FALSE
Mosinee,FALSE
Boyertown,FALSE
Running Springs,FALSE
Narrows,FALSE
Aguilita,FALSE
Alexandria,FALSE
New Lebanon,FALSE
University,FALSE
Rosemont,FALSE
Rising Sun-Lebanon,FALSE
Ho-Ho-Kus,FALSE
West Bradenton,FALSE
Rosewood Heights,FALSE
La Paloma,FALSE
Desoto Lakes,FALSE
Stilwell,FALSE
Marine City,FALSE
Walton,FALSE
Crescent Springs,FALSE
Le Sueur,FALSE
Rio Dell,FALSE
Ridgway,FALSE
Kimberly,FALSE
Spackenkill,FALSE
Shrewsbury,FALSE
Egg Harbor City,FALSE
Empire,FALSE
Cannon Falls,FALSE
Livingston,FALSE
Hampton,FALSE
Lake Belvedere Estates,FALSE
Pipestone,FALSE
Marienville,FALSE
County Center,FALSE
Spring House,FALSE
Fayetteville,FALSE
Forty Fort,FALSE
Jamestown,FALSE
Loch Lomond,FALSE
Sunset Beach,FALSE
Woodson Terrace,FALSE
Algonac,FALSE
Goulding,FALSE
St. James,FALSE
Redwood,FALSE
Red Springs,FALSE
Vandalia,FALSE
Trevose,FALSE
Belzoni,FALSE
Hatillo,FALSE
Lake Land'Or,FALSE
Weaverville,FALSE
Fenton,FALSE
Crooked River Ranch,FALSE
Forest City,FALSE
Horseshoe Bay,FALSE
Gentry,FALSE
San Joaquin,FALSE
Trent Woods,FALSE
San Carlos,FALSE
Lisbon Falls,FALSE
Crandall,FALSE
Butte,FALSE
Akron,FALSE
Bellaire,FALSE
Southgate,FALSE
Danielson,FALSE
Louisa,FALSE
Kildeer,FALSE
Rocky Ford,FALSE
Rayville,FALSE
Taylor Creek,FALSE
Turners Falls,FALSE
Rossville,FALSE
Saylorville,FALSE
University Center,FALSE
India Hook,FALSE
Ashburn,FALSE
South Chicago Heights,FALSE
Centerville,FALSE
Park Hill,FALSE
Lakewood,FALSE
Butler,FALSE
Bloomfield Hills,FALSE
Gamewell,FALSE
Mabank,FALSE
Parkesburg,FALSE
Lawnton,FALSE
Jena,FALSE
Shannon Hills,FALSE
Southside,FALSE
Richwood,FALSE
Morrison,FALSE
Greencastle,FALSE
Marshall,FALSE
Wrightwood,FALSE
Clay Center,FALSE
Louisburg,FALSE
Fulton,FALSE
Mills,FALSE
Pocono Woodland Lakes,FALSE
Shavano Park,FALSE
Madison,FALSE
High Point,FALSE
Lyncourt,FALSE
Longbranch,FALSE
Harrisburg,FALSE
Nassau Bay,FALSE
Tiptonville,FALSE
West DeLand,FALSE
Meridian,FALSE
Manchester,FALSE
Rose Hill,FALSE
Ashland,FALSE
Spencer,FALSE
Bardonia,FALSE
Southport,FALSE
Blackshear,FALSE
Burney,FALSE
Le Claire,FALSE
Whitmore Village,FALSE
Winona,FALSE
Washington,FALSE
Lolo,FALSE
Fairway,FALSE
Sykesville,FALSE
Fort Gibson,FALSE
Buckingham,FALSE
Barceloneta,FALSE
Angels,FALSE
Brazoria,FALSE
Crewe,FALSE
Oaklyn,FALSE
Tyro,FALSE
Roselawn,FALSE
Holt,FALSE
Kalama,FALSE
Mount Hermon,FALSE
Lawrenceville,FALSE
Elroy,FALSE
Elverson,FALSE
Mahanoy City,FALSE
Hephzibah,FALSE
Metter,FALSE
West Nyack,FALSE
Carroll Valley,FALSE
Wellsville,FALSE
Chagrin Falls,FALSE
Linden,FALSE
Bunk Foss,FALSE
Nichols Hills,FALSE
Bunker Hill Village,FALSE
Ball,FALSE
North El Monte,FALSE
Village Shires,FALSE
Clearlake Riviera,FALSE
Mount Angel,FALSE
Skyline View,FALSE
Bayard,FALSE
Deephaven,FALSE
Jefferson,FALSE
Maytown,FALSE
Carefree,FALSE
Richwood,FALSE
Lares,FALSE
Montpelier,FALSE
Benson,FALSE
Brookmont,FALSE
Dana,FALSE
Fox Island,FALSE
Highland Beach,FALSE
Pageland,FALSE
Medford Lakes,FALSE
Boardman,FALSE
Roland,FALSE
Genesee,FALSE
Roebling,FALSE
Laureldale,FALSE
Lake Park,FALSE
New Hope,FALSE
Hardin,FALSE
Mount Gilead,FALSE
Hazel Green,FALSE
Charleroi,FALSE
Ravenswood,FALSE
Andrews,FALSE
Fairview,FALSE
Green Oaks,FALSE
Grand Bay,FALSE
Belleville,FALSE
Throop,FALSE
Odenville,FALSE
Apalachicola,FALSE
Elkton,FALSE
Iroquois Point,TRUE
Vineyards,FALSE
Bosque Farms,FALSE
Vine Hill,FALSE
Metzger,FALSE
Wolf Lake,FALSE
North Great River,FALSE
Level Green,FALSE
Monticello,FALSE
Baden,FALSE
Clyde,FALSE
Dupo,FALSE
Waikapu,FALSE
North River Shores,FALSE
Wheatland,FALSE
Niwot,FALSE
Nome,FALSE
Rochester,FALSE
Washington Park,FALSE
Menands,FALSE
Port Reading,FALSE
Grantley,FALSE
Rogersville,FALSE
Bridgeville,FALSE
Citronelle,FALSE
Umatilla,FALSE
Canton,FALSE
Gatlinburg,FALSE
St. James,FALSE
Chilton,FALSE
Leo-Cedarville,FALSE
Swanton,FALSE
Bunkie,FALSE
Millstadt,FALSE
Dallastown,FALSE
Shrewsbury,FALSE
Valdez,FALSE
Pennsburg,FALSE
Mojave,FALSE
Rock Valley,FALSE
Wurtsboro,FALSE
Mount Sterling,FALSE
Mountain Green,FALSE
Yellow Springs,FALSE
Cle Elum,FALSE
Denver,FALSE
Bethel,FALSE
Larch Way,FALSE
Puhi,FALSE
Eastland,FALSE
Chipley,FALSE
Shingle Springs,FALSE
Smithton,FALSE
Glenwood Landing,FALSE
Mission Hills,FALSE
French Camp,FALSE
South Point,FALSE
Palmer Heights,FALSE
Thomasville,FALSE
Huntingdon,FALSE
St. Augusta,FALSE
Abbotsford,FALSE
Level Park-Oak Park,FALSE
Meadow Lake,FALSE
Granger,FALSE
Leesburg,FALSE
Highland Falls,FALSE
Nash,FALSE
Saxon,FALSE
LaGrange,FALSE
River Road,FALSE
Honea Path,FALSE
Mogadore,FALSE
Pleasant Hills,FALSE
Houtzdale,FALSE
Lincoln,FALSE
Ossian,FALSE
Windber,FALSE
Leland,FALSE
Greentown,FALSE
Vidalia,FALSE
Panther Valley,FALSE
Hohenwald,FALSE
North Hudson,FALSE
Carmel-by-the-Sea,FALSE
Marshall,FALSE
Elba,FALSE
Arbuckle,FALSE
Winneconne,FALSE
Friona,FALSE
Barrett,FALSE
Key Center,FALSE
Midland,FALSE
Warminster Heights,FALSE
Elmira Heights,FALSE
Oakhurst,FALSE
Welcome,FALSE
Independence,FALSE
Longview Heights,FALSE
Lansford,FALSE
Indian Head,FALSE
Fowlerville,FALSE
Lambertville,FALSE
Brooktrails,FALSE
Avenue B and C,FALSE
Lillington,FALSE
Roosevelt Park,FALSE
North Muskegon,FALSE
Forestdale,FALSE
Grayling,FALSE
Carter Lake,FALSE
Booneville,FALSE
Valley Green,FALSE
Cedar Springs,FALSE
Cisco,FALSE
Mirrormont,FALSE
Grifton,FALSE
Gibbstown,FALSE
Eagle Lake,FALSE
Plainwell,FALSE
Freedom,FALSE
Hugoton,FALSE
Lake Goodwin,FALSE
Colonial Beach,FALSE
Norwood Young America,FALSE
Waldport,FALSE
Toledo,FALSE
Country Lake Estates,FALSE
West Liberty,FALSE
Graceville,FALSE
Bayport,FALSE
Quartzsite,FALSE
Port St. Joe,FALSE
Stanley,FALSE
Centre,FALSE
Merton,FALSE
Eastover,FALSE
Fulton,FALSE
Imlay City,FALSE
Forestville,FALSE
Melody Hill,FALSE
North Wildwood,FALSE
Celada,FALSE
Bystrom,FALSE
St. Charles,FALSE
Madison,FALSE
Haleiwa,FALSE
San Castle,FALSE
Brownsville,FALSE
Calcutta,FALSE
Manti,FALSE
Harbour Heights,FALSE
Scott City,FALSE
Franklinton,FALSE
Mamou,FALSE
Irwin,FALSE
South Russell,FALSE
Whitfield,FALSE
Agua Dulce,FALSE
Johnson,FALSE
Hesston,FALSE
Sumiton,FALSE
White Hall,FALSE
Cresco,FALSE
Cross City,FALSE
Farmerville,FALSE
West Point,FALSE
Cozad,FALSE
Madison,FALSE
North Webster,FALSE
Ocilla,FALSE
La Cienega,FALSE
Turnersville,FALSE
Village Green,FALSE
Boyne City,FALSE
Jackson,FALSE
Bagdad,FALSE
Bullard,FALSE
Itta Bena,FALSE
North Alamo,FALSE
Upland,FALSE
Trappe,FALSE
Lavon,FALSE
Coal Valley,FALSE
Pulaski,FALSE
Indian Head Park,FALSE
Lyman,FALSE
Comfort,FALSE
Boulevard Park,FALSE
Sweeny,FALSE
Lowell,FALSE
Maiden,FALSE
St. Anthony,FALSE
Metamora,FALSE
Stanley,FALSE
St. Pauls,FALSE
Hudson,FALSE
Rochester,FALSE
Bryn Mawr,FALSE
Belvidere,FALSE
Flagler Estates,FALSE
Fordyce,FALSE
Sunnyslope,FALSE
Livonia,FALSE
Lancaster,FALSE
Mountain View,FALSE
Ellijay,FALSE
Merchantville,FALSE
Battle Mountain,FALSE
Plymouth,FALSE
Emerald Isle,FALSE
SUNY Oswego,FALSE
Candelaria Arenas,FALSE
San Manuel,FALSE
Clarcona,FALSE
Mount Union,FALSE
Leisure Village East,FALSE
Wolf Point,FALSE
Montauk,FALSE
South Toms River,FALSE
Woodbourne,FALSE
Emmetsburg,FALSE
McGehee,FALSE
Lake of the Woods,FALSE
Maybrook,FALSE
Beach Haven West,FALSE
Pine Ridge,FALSE
Albia,FALSE
Avalon,FALSE
Meadow Vista,FALSE
Potosi,FALSE
Aurora,FALSE
Lely,FALSE
Sagamore,FALSE
Brookland,FALSE
Arlington,FALSE
Feather Sound,FALSE
Hebron,FALSE
Wintersville,FALSE
Milan,FALSE
Ranlo,FALSE
Muttontown,FALSE
Moca,FALSE
Auburn Lake Trails,FALSE
Northfield,FALSE
Royal Palm Estates,FALSE
Millvale,FALSE
Mullica Hill,FALSE
Lloyd Harbor,FALSE
Fritch,FALSE
Spencerport,FALSE
Melrose,FALSE
Oracle,FALSE
Troy,FALSE
Thorndale,FALSE
Boonsboro,FALSE
Juno Beach,FALSE
Mora,FALSE
White Bluff,FALSE
Quitman,FALSE
Port Vue,FALSE
Wills Point,FALSE
Wadsworth,FALSE
Fairbury,FALSE
Squaw Valley,FALSE
Perham,FALSE
Old River-Winfree,FALSE
Horicon,FALSE
Richfield,FALSE
Northlake,FALSE
North East,FALSE
Shenandoah Farms,FALSE
Ballinger,FALSE
Maple Heights-Lake Desire,FALSE
Shady Cove,FALSE
Meridian,FALSE
Society Hill,FALSE
Wildwood Lake,FALSE
Heavener,FALSE
Ponderosa Park,FALSE
Westway,FALSE
South Glens Falls,FALSE
Felton,FALSE
Blanding,FALSE
Camden,FALSE
Clearview,FALSE
Ringgold,FALSE
Farmersville,FALSE
South Duxbury,FALSE
Dell Rapids,FALSE
Lake Clarke Shores,FALSE
Paoli,FALSE
Duncan,FALSE
Bolivar,FALSE
Fairbury,FALSE
Beloit,FALSE
Waukon,FALSE
Oakwood,FALSE
Las Animas,FALSE
Pajaro,FALSE
New London,FALSE
Cedaredge,FALSE
Manhasset Hills,FALSE
Northchase,FALSE
Pittsboro,FALSE
Dover Base Housing,TRUE
Clayton,FALSE
Dunean,FALSE
El Dorado Springs,FALSE
Whitesboro,FALSE
Frackville,FALSE
Century,FALSE
Tarpey Village,FALSE
Mercer,FALSE
Northumberland,FALSE
Romeo,FALSE
Brookville,FALSE
Saluda,FALSE
Cayuga Heights,FALSE
Kutztown University,FALSE
Heber,FALSE
Moss Beach,FALSE
Zelienople,FALSE
Bonanza,FALSE
Delta,FALSE
Ridgecrest,FALSE
Lake Cassidy,FALSE
Gooding,FALSE
Palmyra,FALSE
Lake of the Pines,FALSE
McCall,FALSE
Gordon Heights,FALSE
Ozark,FALSE
Scissors,FALSE
Narragansett Pier,FALSE
Unicoi,FALSE
Combined Locks,FALSE
Kimberly,FALSE
Pine Lawn,FALSE
Loxahatchee Groves,FALSE
Goldstream,FALSE
Southern Shops,FALSE
Elm Creek,FALSE
Newport,FALSE
North Baltimore,FALSE
Peralta,FALSE
Omro,FALSE
Woodbridge,FALSE
Saw Creek,FALSE
Stallion Springs,FALSE
Christiana,FALSE
Darien,FALSE
O'Neill,FALSE
Orofino,FALSE
Osceola,FALSE
Golf Manor,FALSE
Thompsonville,FALSE
Sandia Heights,FALSE
Taylor Lake Village,FALSE
Kitty Hawk,FALSE
Valley Grande,FALSE
Volcano,FALSE
Hubbard,FALSE
Meiners Oaks,FALSE
Eveleth,FALSE
Greenhills,FALSE
Rineyville,FALSE
Dixmoor,FALSE
Lake Erie Beach,FALSE
Riverwoods,FALSE
Newtown Grant,FALSE
Kelseyville,FALSE
Cambridge City,FALSE
Canton,FALSE
Oglesby,FALSE
Hainesville,FALSE
Brittany Farms-The Highlands,FALSE
Helena Valley Northeast,FALSE
Long Lake,FALSE
Northwest Harbor,FALSE
Oxford,FALSE
Gallipolis,FALSE
Pen Argyl,FALSE
Oregon,FALSE
Osage,FALSE
Carey,FALSE
Annandale,FALSE
Dublin,FALSE
Nowata,FALSE
Camden,FALSE
Vienna,FALSE
Baltimore,FALSE
Shadyside,FALSE
Mission Hills,FALSE
Marlboro,FALSE
Boiling Springs,FALSE
Knox,FALSE
Frederick,FALSE
Windermere,FALSE
Nanty-Glo,FALSE
Frontenac,FALSE
Amberley,FALSE
Mississippi State,FALSE
Sloan,FALSE
Centerville,FALSE
Breñas,FALSE
Robins,FALSE
Valhalla,FALSE
Willcox,FALSE
Lead,FALSE
Berwyn,FALSE
Momence,FALSE
Mount Pleasant,FALSE
Two Harbors,FALSE
Piggott,FALSE
Buzzards Bay,FALSE
Morton,FALSE
Evergreen,FALSE
Unadilla,FALSE
Indianola,FALSE
Rockfish,FALSE
Lockeford,FALSE
Holden Heights,FALSE
West Liberty,FALSE
Paw Paw Lake,FALSE
Harrison,FALSE
Golden Grove,FALSE
Mariemont,FALSE
Reliez Valley,FALSE
Southern Gateway,FALSE
Gravette,FALSE
Teague,FALSE
Silver Creek,FALSE
Brimfield,FALSE
St. Johns,FALSE
La Conner,FALSE
Clayton,FALSE
Wrightstown,FALSE
Poteet,FALSE
Hanover,FALSE
Riverside,FALSE
Goldendale,FALSE
Bloomer,FALSE
Lyons,FALSE
Seymour,FALSE
Amity Gardens,FALSE
Hot Springs,FALSE
Valley Springs,FALSE
Hanover,FALSE
Nellis AFB,TRUE
Zumbrota,FALSE
Vassar,FALSE
Granite Hills,FALSE
Broken Bow,FALSE
Llano,FALSE
Moscow Mills,FALSE
Emerald Lakes,FALSE
Lake Isabella,FALSE
Glen Raven,FALSE
Grasonville,FALSE
Le Roy,FALSE
East Prairie,FALSE
Newaygo,FALSE
St. James City,FALSE
Waller,FALSE
West Monroe,FALSE
Elkins,FALSE
Huntingtown,FALSE
Lake Royale,FALSE
Sauk City,FALSE
Myrtle Creek,FALSE
Kane,FALSE
Vicksburg,FALSE
Delshire,FALSE
Vivian,FALSE
Locust Valley,FALSE
Three Lakes,FALSE
Watkins Glen,FALSE
Red Bud,FALSE
Forsyth,FALSE
Yuma,FALSE
Raymond,FALSE
Balmville,FALSE
Cienegas Terrace,FALSE
Carrollton,FALSE
Alturas,FALSE
Pine Island,FALSE
Middleville,FALSE
East Sandwich,FALSE
Emerald Mountain,FALSE
Brentwood,FALSE
Marlboro Meadows,FALSE
Red Oak,FALSE
Pelham,FALSE
Hicksville,FALSE
Johnston City,FALSE
Cedar Grove,FALSE
Hidden Meadows,FALSE
Wheatland,FALSE
Hanceville,FALSE
Hodgenville,FALSE
Shannondale,FALSE
North Pembroke,FALSE
Sunset,FALSE
Brodhead,FALSE
Alexander,FALSE
Loyalhanna,FALSE
Malvern,FALSE
Putnam Lake,FALSE
McLendon-Chisholm,FALSE
Carlton,FALSE
Elim,FALSE
Wilkesboro,FALSE
Cross Mountain,FALSE
Pawhuska,FALSE
Doolittle,FALSE
Rollingwood,FALSE
Gothenburg,FALSE
Hannahs Mill,FALSE
Jasper,FALSE
Mineral Ridge,FALSE
Heyburn,FALSE
Oakhurst,FALSE
Clifton,FALSE
Moore Haven,FALSE
Highland Acres,FALSE
Aguas Buenas,FALSE
Mono Vista,FALSE
Aledo,FALSE
Mount Orab,FALSE
Piney Point Village,FALSE
Mobridge,FALSE
Dillonvale,FALSE
Kekaha,FALSE
Oaklawn-Sunview,FALSE
Point Baker,FALSE
Lockland,FALSE
Rochester,FALSE
Treasure Lake,FALSE
Cottonport,FALSE
Tierra Verde,FALSE
Landmark,FALSE
Iowa,FALSE
Riverton,FALSE
Canyon Creek,FALSE
Riverdale,FALSE
Hoosick Falls,FALSE
San Miguel,FALSE
Ross,FALSE
Yadkinville,FALSE
La Vale,FALSE
Gibson City,FALSE
South Beach,FALSE
Dennis Port,FALSE
Monte Sereno,FALSE
Houston,FALSE
Hobart,FALSE
Ingenio,FALSE
Montura,FALSE
Freeland,FALSE
Smithville-Sanders,FALSE
Germantown Hills,FALSE
Paulding,FALSE
Cape May,FALSE
Harlem,FALSE
Claxton,FALSE
Cuthbert,FALSE
Tutwiler,FALSE
Minoa,FALSE
Oliver Springs,FALSE
Baldwin,FALSE
Meadowbrook,FALSE
Hansville,FALSE
Leisure Village West,FALSE
